Date,Open,High,Low,Close,Adj_Close,Volume,ticker
2020-05-29,46.68000030517578,47.189998626708984,46.13999938964844,46.68000030517578,41.56016159057617,51125000.0,KO
2020-06-01,46.65999984741211,47.22999954223633,46.59000015258789,46.9900016784668,41.83615493774414,17010700.0,KO
2020-06-02,47.15999984741211,47.279998779296875,46.560001373291016,46.900001525878906,41.75603485107422,15255100.0,KO
2020-06-03,47.27000045776367,48.119998931884766,47.119998931884766,47.900001525878906,42.646358489990234,15508300.0,KO
2020-06-04,47.939998626708984,48.27000045776367,47.380001068115234,47.91999816894531,42.664154052734375,13604700.0,KO
2020-06-05,48.540000915527344,49.4900016784668,48.459999084472656,49.09000015258789,43.705833435058594,20504800.0,KO
2020-06-08,49.540000915527344,49.970001220703125,49.470001220703125,49.849998474121094,44.382469177246094,19896700.0,KO
2020-06-09,49.59000015258789,49.59000015258789,48.68000030517578,49.0,43.625701904296875,16713700.0,KO
2020-06-10,49.15999984741211,49.27000045776367,48.56999969482422,48.619998931884766,43.287376403808594,15716600.0,KO
2020-06-11,47.810001373291016,47.91999816894531,45.459999084472656,45.540000915527344,40.54519271850586,26070400.0,KO
2020-06-12,46.209999084472656,46.25,45.0099983215332,45.599998474121094,40.96744918823242,21822700.0,KO
2020-06-15,44.56999969482422,46.45000076293945,44.470001220703125,46.29999923706055,41.59632873535156,15622300.0,KO
2020-06-16,47.560001373291016,47.689998626708984,46.189998626708984,46.77000045776367,42.018577575683594,18803500.0,KO
2020-06-17,46.779998779296875,47.060001373291016,46.439998626708984,46.58000183105469,41.847896575927734,12602800.0,KO
2020-06-18,46.29999923706055,47.040000915527344,46.06999969482422,46.9900016784668,42.21623229980469,9380800.0,KO
2020-06-19,47.77000045776367,47.790000915527344,46.02000045776367,46.02000045776367,41.344783782958984,30464600.0,KO
2020-06-22,46.029998779296875,46.150001525878906,45.380001068115234,45.7400016784668,41.09321975708008,20876200.0,KO
2020-06-23,46.0,46.290000915527344,45.58000183105469,45.63999938964844,41.00338363647461,14675300.0,KO
2020-06-24,45.369998931884766,45.439998626708984,44.5,44.650001525878906,40.11396026611328,17631800.0,KO
2020-06-25,44.470001220703125,44.97999954223633,44.029998779296875,44.93000030517578,40.36552047729492,13829700.0,KO
2020-06-26,44.91999816894531,45.0099983215332,43.5099983215332,43.56999969482422,39.1436767578125,21955100.0,KO
2020-06-29,44.0,44.56999969482422,43.54999923706055,44.36000061035156,39.853424072265625,17603900.0,KO
2020-06-30,44.25,44.83000183105469,44.040000915527344,44.68000030517578,40.14091491699219,23679800.0,KO
2020-07-01,44.93000030517578,45.529998779296875,44.709999084472656,44.81999969482422,40.266693115234375,14316500.0,KO
2020-07-02,45.290000915527344,45.43000030517578,44.79999923706055,44.880001068115234,40.320594787597656,15111900.0,KO
2020-07-06,45.13999938964844,45.27000045776367,44.61000061035156,45.22999954223633,40.635032653808594,15146000.0,KO
2020-07-07,45.0,45.5,44.79999923706055,45.209999084472656,40.617061614990234,13043600.0,KO
2020-07-08,45.13999938964844,45.18000030517578,44.470001220703125,45.06999969482422,40.49128341674805,13851200.0,KO
2020-07-09,45.04999923706055,45.04999923706055,43.83000183105469,43.90999984741211,39.44913864135742,16087100.0,KO
2020-07-10,43.880001068115234,45.25,43.86000061035156,45.150001525878906,40.56317138671875,15627800.0,KO
2020-07-13,45.529998779296875,45.68000030517578,44.959999084472656,45.25,40.65300369262695,16705300.0,KO
2020-07-14,44.90999984741211,45.939998626708984,44.66999816894531,45.869998931884766,41.210018157958984,17080100.0,KO
2020-07-15,46.29999923706055,47.189998626708984,46.20000076293945,46.400001525878906,41.68617248535156,23738000.0,KO
2020-07-16,46.2599983215332,46.689998626708984,45.939998626708984,46.150001525878906,41.461570739746094,13306100.0,KO
2020-07-17,46.470001220703125,46.90999984741211,46.130001068115234,46.81999969482422,42.063507080078125,13899800.0,KO
2020-07-20,46.720001220703125,46.83000183105469,45.849998474121094,46.119998931884766,41.43462371826172,16633200.0,KO
2020-07-21,47.52000045776367,47.9900016784668,46.93000030517578,47.20000076293945,42.4049072265625,25681500.0,KO
2020-07-22,47.93000030517578,48.52000045776367,47.029998779296875,48.47999954223633,43.55486297607422,29831200.0,KO
2020-07-23,48.470001220703125,48.56999969482422,48.029998779296875,48.279998779296875,43.37519073486328,15935000.0,KO
2020-07-24,48.400001525878906,48.79999923706055,48.06999969482422,48.4900016784668,43.5638542175293,16196800.0,KO
2020-07-27,48.18000030517578,48.5099983215332,48.18000030517578,48.47999954223633,43.55486297607422,17346500.0,KO
2020-07-28,48.34000015258789,49.279998779296875,48.099998474121094,48.18000030517578,43.28534698486328,13872700.0,KO
2020-07-29,48.13999938964844,48.5,47.81999969482422,48.02000045776367,43.141597747802734,13758100.0,KO
2020-07-30,47.66999816894531,48.22999954223633,47.20000076293945,47.689998626708984,42.84511947631836,17276500.0,KO
2020-07-31,47.439998626708984,47.77000045776367,46.72999954223633,47.2400016784668,42.44084167480469,14849200.0,KO
2020-08-03,47.13999938964844,47.36000061035156,46.22999954223633,46.29999923706055,41.59632873535156,14137500.0,KO
2020-08-04,46.290000915527344,46.86000061035156,46.220001220703125,46.689998626708984,41.946712493896484,11717200.0,KO
2020-08-05,46.900001525878906,47.27000045776367,46.810001373291016,47.220001220703125,42.422874450683594,10498700.0,KO
2020-08-06,46.65999984741211,47.529998779296875,46.599998474121094,47.47999954223633,42.656455993652344,10745000.0,KO
2020-08-07,47.470001220703125,48.08000183105469,47.209999084472656,47.79999923706055,42.94394302368164,11669700.0,KO
2020-08-10,48.060001373291016,48.279998779296875,47.65999984741211,47.720001220703125,42.87207794189453,11888000.0,KO
2020-08-11,48.459999084472656,48.650001525878906,47.70000076293945,47.93000030517578,43.06072998046875,16531600.0,KO
2020-08-12,48.29999923706055,48.689998626708984,48.119998931884766,48.43000030517578,43.50994110107422,9562200.0,KO
2020-08-13,48.2599983215332,48.72999954223633,48.060001373291016,48.380001068115234,43.465023040771484,9882900.0,KO
2020-08-14,48.34000015258789,48.689998626708984,48.029998779296875,48.45000076293945,43.527915954589844,10075800.0,KO
2020-08-17,48.31999969482422,48.75,48.20000076293945,48.209999084472656,43.31229019165039,9102400.0,KO
2020-08-18,48.20000076293945,48.5,47.959999084472656,48.41999816894531,43.50095748901367,9829000.0,KO
2020-08-19,48.119998931884766,48.380001068115234,47.220001220703125,47.369998931884766,42.55763244628906,17371000.0,KO
2020-08-20,47.27000045776367,47.599998474121094,47.09000015258789,47.349998474121094,42.5396614074707,11308700.0,KO
2020-08-21,47.34000015258789,47.5,46.970001220703125,47.279998779296875,42.47676467895508,14734100.0,KO
2020-08-24,47.43000030517578,47.97999954223633,47.18000030517578,47.970001220703125,43.096675872802734,9257700.0,KO
2020-08-25,48.0,48.04999923706055,47.650001525878906,47.90999984741211,43.04277038574219,7827800.0,KO
2020-08-26,47.7599983215332,48.18000030517578,47.470001220703125,48.15999984741211,43.267372131347656,10124200.0,KO
2020-08-27,48.25,48.81999969482422,48.20000076293945,48.22999954223633,43.33026123046875,10931600.0,KO
2020-08-28,48.75,49.849998474121094,48.529998779296875,49.83000183105469,44.767723083496094,16420300.0,KO
2020-08-31,49.79999923706055,50.06999969482422,49.349998474121094,49.529998779296875,44.498191833496094,18510800.0,KO
2020-09-01,49.310001373291016,49.349998474121094,48.83000183105469,49.119998931884766,44.129844665527344,12588400.0,KO
2020-09-02,49.36000061035156,51.36000061035156,49.36000061035156,51.189998626708984,45.98955154418945,26332600.0,KO
2020-09-03,51.400001525878906,52.13999938964844,50.099998474121094,50.47999954223633,45.3516845703125,22289400.0,KO
2020-09-04,50.939998626708984,51.470001220703125,50.279998779296875,51.040000915527344,45.854793548583984,21019500.0,KO
2020-09-08,50.93000030517578,51.040000915527344,49.36000061035156,49.810001373291016,44.749752044677734,17776700.0,KO
2020-09-09,49.599998474121094,50.7599983215332,49.54999923706055,50.189998626708984,45.09114456176758,15252300.0,KO
2020-09-10,50.349998474121094,50.68000030517578,49.95000076293945,50.0,44.920448303222656,15439500.0,KO
2020-09-11,50.400001525878906,51.20000076293945,50.099998474121094,51.060001373291016,45.87276077270508,18272300.0,KO
2020-09-14,50.970001220703125,51.22999954223633,50.56999969482422,50.709999084472656,45.927101135253906,10911700.0,KO
2020-09-15,51.0,51.380001068115234,50.84000015258789,51.04999923706055,46.23503112792969,12838400.0,KO
2020-09-16,50.95000076293945,51.45000076293945,50.7400016784668,50.790000915527344,45.999549865722656,15353900.0,KO
2020-09-17,50.220001220703125,50.630001068115234,49.939998626708984,50.54999923706055,45.782196044921875,13287100.0,KO
2020-09-18,50.75,51.15999984741211,50.209999084472656,50.45000076293945,45.691619873046875,23816600.0,KO
2020-09-21,49.75,50.02000045776367,48.61000061035156,49.09000015258789,44.459896087646484,17514800.0,KO
2020-09-22,49.11000061035156,50.040000915527344,49.06999969482422,49.65999984741211,44.976139068603516,13034600.0,KO
2020-09-23,49.72999954223633,49.91999816894531,48.16999816894531,48.209999084472656,43.66289138793945,17121200.0,KO
2020-09-24,48.209999084472656,49.099998474121094,47.560001373291016,48.70000076293945,44.106685638427734,16788100.0,KO
2020-09-25,48.20000076293945,48.7599983215332,47.97999954223633,48.720001220703125,44.12480163574219,12603400.0,KO
2020-09-28,49.310001373291016,49.709999084472656,49.13999938964844,49.279998779296875,44.631980895996094,11215700.0,KO
2020-09-29,49.38999938964844,49.560001373291016,48.90999984741211,48.91999816894531,44.305931091308594,12426600.0,KO
2020-09-30,49.27000045776367,49.619998931884766,48.88999938964844,49.369998931884766,44.71348571777344,15755900.0,KO
2020-10-01,49.439998626708984,49.65999984741211,48.59000015258789,49.18000030517578,44.541412353515625,17577300.0,KO
2020-10-02,48.7599983215332,49.58000183105469,48.54999923706055,49.36000061035156,44.70444107055664,13610100.0,KO
2020-10-05,49.43000030517578,49.54999923706055,49.119998931884766,49.380001068115234,44.72255325317383,10628700.0,KO
2020-10-06,49.54999923706055,49.72999954223633,48.83000183105469,48.939998626708984,44.32404327392578,10077400.0,KO
2020-10-07,49.02000045776367,49.7599983215332,48.95000076293945,49.560001373291016,44.88555908203125,10135600.0,KO
2020-10-08,49.709999084472656,50.540000915527344,49.540000915527344,50.459999084472656,45.700687408447266,12143900.0,KO
2020-10-09,50.66999816894531,51.22999954223633,50.599998474121094,50.810001373291016,46.017669677734375,11407800.0,KO
2020-10-12,50.84000015258789,51.529998779296875,50.83000183105469,51.09000015258789,46.271263122558594,11386500.0,KO
2020-10-13,50.9900016784668,50.9900016784668,49.900001525878906,50.220001220703125,45.48331832885742,14365300.0,KO
2020-10-14,50.04999923706055,50.4900016784668,49.650001525878906,50.119998931884766,45.39275360107422,10582100.0,KO
2020-10-15,49.400001525878906,50.130001068115234,49.29999923706055,49.9900016784668,45.27501678466797,9961700.0,KO
2020-10-16,49.9900016784668,50.349998474121094,49.869998931884766,50.029998779296875,45.31123352050781,13569800.0,KO
2020-10-19,50.029998779296875,50.47999954223633,49.459999084472656,49.619998931884766,44.939903259277344,9930400.0,KO
2020-10-20,49.88999938964844,50.619998931884766,49.790000915527344,50.25,45.51049041748047,10970700.0,KO
2020-10-21,49.959999084472656,50.43000030517578,49.77000045776367,49.9900016784668,45.27501678466797,12517400.0,KO
2020-10-22,51.16999816894531,51.20000076293945,50.380001068115234,50.68000030517578,45.899932861328125,20189200.0,KO
2020-10-23,51.0,51.18000030517578,50.470001220703125,50.52000045776367,45.75502014160156,13491300.0,KO
2020-10-26,50.34000015258789,50.5099983215332,49.20000076293945,49.79999923706055,45.102935791015625,14696400.0,KO
2020-10-27,49.810001373291016,50.290000915527344,49.54999923706055,49.900001525878906,45.19350051879883,13892100.0,KO
2020-10-28,49.0,49.150001525878906,47.779998779296875,47.959999084472656,43.43648147583008,19886200.0,KO
2020-10-29,47.72999954223633,48.47999954223633,47.29999923706055,48.02000045776367,43.49081802368164,15369900.0,KO
2020-10-30,47.810001373291016,48.119998931884766,47.369998931884766,48.060001373291016,43.52705001831055,15804000.0,KO
2020-11-02,48.75,48.95000076293945,48.2400016784668,48.619998931884766,44.03422927856445,15156100.0,KO
2020-11-03,49.220001220703125,49.959999084472656,49.0,49.349998474121094,44.69537353515625,15285100.0,KO
2020-11-04,49.43000030517578,50.209999084472656,49.08000183105469,49.16999816894531,44.5323486328125,12930800.0,KO
2020-11-05,49.7599983215332,50.209999084472656,49.34000015258789,49.439998626708984,44.77688980102539,12452400.0,KO
2020-11-06,49.650001525878906,49.9900016784668,49.25,49.45000076293945,44.78593826293945,9294900.0,KO
2020-11-09,52.5,53.2599983215332,52.06999969482422,52.56999969482422,47.61166763305664,33442000.0,KO
2020-11-10,52.56999969482422,54.279998779296875,52.45000076293945,53.97999954223633,48.888671875,29706700.0,KO
2020-11-11,53.93000030517578,54.29999923706055,53.33000183105469,53.58000183105469,48.52640914916992,17399900.0,KO
2020-11-12,53.04999923706055,53.209999084472656,52.61000061035156,53.0099983215332,48.01016616821289,15024400.0,KO
2020-11-13,53.25,53.5,52.88999938964844,53.45000076293945,48.408668518066406,12447900.0,KO
2020-11-16,54.5,54.619998931884766,53.279998779296875,53.849998474121094,48.77094268798828,14908200.0,KO
2020-11-17,53.65999984741211,53.75,53.029998779296875,53.68000030517578,48.61698532104492,14248400.0,KO
2020-11-18,53.75,54.02000045776367,52.560001373291016,52.61000061035156,47.64789581298828,15278200.0,KO
2020-11-19,52.4900016784668,53.22999954223633,51.95000076293945,53.130001068115234,48.11885452270508,17189500.0,KO
2020-11-20,53.189998626708984,53.25,52.59000015258789,52.66999816894531,47.702239990234375,15645600.0,KO
2020-11-23,52.95000076293945,53.16999816894531,52.20000076293945,52.68000030517578,47.71129608154297,13191900.0,KO
2020-11-24,53.13999938964844,53.59000015258789,53.02000045776367,53.220001220703125,48.20036697387695,13827600.0,KO
2020-11-25,53.06999969482422,53.279998779296875,52.790000915527344,52.93000030517578,47.93771743774414,10194800.0,KO
2020-11-27,53.11000061035156,53.189998626708984,52.61000061035156,52.70000076293945,47.72940444946289,8499300.0,KO
2020-11-30,52.09000015258789,52.189998626708984,51.08000183105469,51.599998474121094,47.09959030151367,43203600.0,KO
2020-12-01,52.13999938964844,52.33000183105469,51.790000915527344,52.040000915527344,47.50121307373047,18968800.0,KO
2020-12-02,51.900001525878906,52.130001068115234,51.63999938964844,52.11000061035156,47.56510925292969,14913100.0,KO
2020-12-03,51.900001525878906,52.939998626708984,51.900001525878906,52.779998779296875,48.176673889160156,17318900.0,KO
2020-12-04,52.779998779296875,53.869998931884766,52.7599983215332,53.849998474121094,49.153350830078125,18122400.0,KO
2020-12-07,53.7599983215332,53.779998779296875,52.70000076293945,52.9900016784668,48.36835861206055,16210900.0,KO
2020-12-08,52.939998626708984,53.47999954223633,52.790000915527344,53.18000030517578,48.541786193847656,12485800.0,KO
2020-12-09,53.369998931884766,53.599998474121094,53.0,53.33000183105469,48.67870330810547,11508400.0,KO
2020-12-10,53.400001525878906,53.5099983215332,52.97999954223633,53.04999923706055,48.423126220703125,12097300.0,KO
2020-12-11,52.79999923706055,53.540000915527344,52.779998779296875,53.349998474121094,48.69695281982422,10638100.0,KO
2020-12-14,53.650001525878906,53.84000015258789,53.18000030517578,53.27000045776367,48.62393569946289,22292000.0,KO
2020-12-15,53.790000915527344,54.220001220703125,53.599998474121094,53.84000015258789,49.14421463012695,16193700.0,KO
2020-12-16,53.599998474121094,53.79999923706055,52.939998626708984,53.060001373291016,48.432247161865234,15679600.0,KO
2020-12-17,53.29999923706055,53.709999084472656,53.150001525878906,53.27000045776367,48.62393569946289,12677300.0,KO
2020-12-18,53.08000183105469,53.84000015258789,52.619998931884766,53.7400016784668,49.05294418334961,35480100.0,KO
2020-12-21,52.68000030517578,53.0,51.97999954223633,52.810001373291016,48.20405578613281,14926600.0,KO
2020-12-22,52.810001373291016,53.18000030517578,52.38999938964844,52.7599983215332,48.158409118652344,9689500.0,KO
2020-12-23,52.95000076293945,53.38999938964844,52.939998626708984,53.08000183105469,48.45051193237305,7040300.0,KO
2020-12-24,53.02000045776367,53.54999923706055,53.02000045776367,53.439998626708984,48.779109954833984,3265500.0,KO
2020-12-28,53.849998474121094,54.439998626708984,53.72999954223633,54.15999984741211,49.43631362915039,9020500.0,KO
2020-12-29,54.45000076293945,54.4900016784668,54.02000045776367,54.130001068115234,49.408935546875,8320600.0,KO
2020-12-30,54.04999923706055,54.630001068115234,54.029998779296875,54.439998626708984,49.6918830871582,8142700.0,KO
2020-12-31,54.45000076293945,54.93000030517578,54.27000045776367,54.84000015258789,50.057010650634766,8495000.0,KO
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,71.52082061767578,100805600.0,AAPL
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.15264892578125,135480400.0,AAPL
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.44145965576172,146322800.0,AAPL
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,73.0186767578125,118387200.0,AAPL
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,72.67527770996094,108872000.0,AAPL
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.84435272216797,132079200.0,AAPL
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.41287994384766,170108400.0,AAPL
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.58334350585938,140644800.0,AAPL
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.1981430053711,121532000.0,AAPL
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.15571594238281,161954400.0,AAPL
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.82936096191406,121923600.0,AAPL
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.77922058105469,108829200.0,AAPL
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.62923431396484,137816400.0,AAPL
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.10316467285156,110843200.0,AAPL
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,77.37837982177734,101832400.0,AAPL
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.75102996826172,104472000.0,AAPL
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,77.5269546508789,146537600.0,AAPL
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.24725341796875,161940000.0,AAPL
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.37594604492188,162234000.0,AAPL
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.99560546875,216229200.0,AAPL
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.8811264038086,126743200.0,AAPL
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.38365936279297,199588400.0,AAPL
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.17660522460938,173788400.0,AAPL
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,77.65847778320312,136616400.0,AAPL
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.2917251586914,118826800.0,AAPL
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.20750427246094,105425600.0,AAPL
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.13086700439453,117684000.0,AAPL
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,78.5019302368164,109348800.0,AAPL
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,78.0283203125,94323200.0,AAPL
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.88131713867188,113730400.0,AAPL
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,79.31246948242188,94747600.0,AAPL
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.33201599121094,80113600.0,AAPL
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,77.87938690185547,152531200.0,AAPL
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,79.00730895996094,93984000.0,AAPL
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.19677734375,100566000.0,AAPL
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.42679595947266,129554000.0,AAPL
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.79647827148438,222195200.0,AAPL
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.33070373535156,230673600.0,AAPL
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.44641876220703,198054800.0,AAPL
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.77608489990234,320605600.0,AAPL
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.73702239990234,426510000.0,AAPL
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.95028686523438,341397200.0,AAPL
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.6334457397461,319475600.0,AAPL
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.90974426269531,219178400.0,AAPL
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.5123291015625,187572800.0,AAPL
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.56263732910156,226176800.0,AAPL
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.98170471191406,286744800.0,AAPL
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.66177368164062,285290000.0,AAPL
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.24238586425781,255598800.0,AAPL
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.60187911987305,418474000.0,AAPL
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.86248016357422,370732000.0,AAPL
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.13219451904297,322423600.0,AAPL
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.73223876953125,324056000.0,AAPL
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.22104263305664,300233600.0,AAPL
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.75962448120117,271857200.0,AAPL
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.96574401855469,401693200.0,AAPL
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.77680206298828,336752800.0,AAPL
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.272300720214844,287531200.0,AAPL
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.940284729003906,303602000.0,AAPL
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.09452819824219,252087200.0,AAPL
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,60.48225784301758,204216800.0,AAPL
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,62.208309173583984,167976400.0,AAPL
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.081363677978516,197002000.0,AAPL
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.8148193359375,176218400.0,AAPL
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.79623794555664,165934000.0,AAPL
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.9368896484375,129880000.0,AAPL
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,64.07838439941406,201820400.0,AAPL
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.33620834350586,202887200.0,AAPL
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.95726776123047,168895200.0,AAPL
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.426025390625,161834800.0,AAPL
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.71016693115234,131022800.0,AAPL
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,70.0792465209961,194994800.0,AAPL
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.43960571289062,131154400.0,AAPL
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.99134826660156,157125200.0,AAPL
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,69.04167175292969,215250000.0,AAPL
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.60859680175781,130015200.0,AAPL
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.51878356933594,180991600.0,AAPL
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.40596771240234,116862400.0,AAPL
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.14474487304688,124814400.0,AAPL
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,69.08317565917969,126161200.0,AAPL
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.13200378417969,117087600.0,AAPL
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,68.01141357421875,112004800.0,AAPL
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.2452621459961,137280800.0,AAPL
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.72715759277344,183064000.0,AAPL
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.5724105834961,240616800.0,AAPL
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.5709457397461,133568000.0,AAPL
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.64511108398438,147751200.0,AAPL
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.39461517333984,142333600.0,AAPL
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.15386962890625,115215200.0,AAPL
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.91886138916016,133838400.0,AAPL
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.11347961425781,145946400.0,AAPL
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.23219299316406,162301200.0,AAPL
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.3117904663086,200622400.0,AAPL
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.77444458007812,158929200.0,AAPL
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.32645416259766,166348400.0,AAPL
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.10123443603516,135178400.0,AAPL
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.65570831298828,101729600.0,AAPL
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.14653015136719,111504800.0,AAPL
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.56390380859375,102688800.0,AAPL
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,78.06330108642578,81803200.0,AAPL
